times,stop_id1,longitude1,latitude1,stop_id2,longitude2,latitude2
7,U101040,304120.86262069363,2768343.6079418934,U119055,304081.35434119095,2767870.4766107467
1,U101040,304120.86262069363,2768343.6079418934,U119056,304031.6167940712,2767686.406888939
67,U101040,304120.86262069363,2768343.6079418934,U119058,304078.516526145,2768077.59959358
1,U101040,304120.86262069363,2768343.6079418934,U119061,304285.4600585135,2767558.9226009357
1,U101040,304120.86262069363,2768343.6079418934,U119063,304132.6515840725,2767660.2224196363
1,U101040,304120.86262069363,2768343.6079418934,U119065,304070.6639647796,2767766.313414839
233,U101040,304120.86262069363,2768343.6079418934,U119066,304128.2036436572,2768273.853790149
1,U101040,304120.86262069363,2768343.6079418934,U119067,304645.4013813154,2768160.7135526733
1,U101040,304120.86262069363,2768343.6079418934,U119068,304675.97157807957,2768087.729499767
4,U101040,304120.86262069363,2768343.6079418934,U119069,304404.09539726644,2768183.0122685987
1,U101040,304120.86262069363,2768343.6079418934,U119070,304080.35209444124,2767613.493381914
3,U101040,304120.86262069363,2768343.6079418934,U119071,304491.0594642331,2768141.2671251013
3,U101040,304120.86262069363,2768343.6079418934,U119075,304495.30130300473,2767836.6746926173
12,U101040,304120.86262069363,2768343.6079418934,U119077,304096.06848404446,2767977.9787600175
2,U101040,304120.86262069363,2768343.6079418934,U119079,303950.5628750776,2767764.7313586273
5,U101040,304120.86262069363,2768343.6079418934,U119083,304344.041751931,2768056.4990195655
1,U101040,304120.86262069363,2768343.6079418934,U119085,304749.2153849521,2767944.0253971517
2,U101040,304120.86262069363,2768343.6079418934,U119086,304427.48961921706,2767884.03441135
322,U101040,304120.86262069363,2768343.6079418934,U119090,304086.01224370755,2768223.841658546
5,U101041,303967.4658199644,2768340.786180201,U101094,303655.7172019829,2768311.8673206996
1,U101041,303967.4658199644,2768340.786180201,U101181,303869.45185604505,2767601.5842635278
343,U101041,303967.4658199644,2768340.786180201,U101185,303902.66000249493,2768394.8063203176
158,U101041,303967.4658199644,2768340.786180201,U101216,304102.48575776024,2768396.703368487
1,U101041,303967.4658199644,2768340.786180201,U106004,303878.52616485825,2767552.7718251296
4,U101041,303967.4658199644,2768340.786180201,U119045,303898.4734739493,2767920.707275566
1,U101041,303967.4658199644,2768340.786180201,U119047,304342.8992766746,2767836.0681499476
10,U101041,303967.4658199644,2768340.786180201,U119049,304400.6621605508,2768031.2477738545
14,U101041,303967.4658199644,2768340.786180201,U119050,304257.745746599,2767929.8819174194
86,U101041,303967.4658199644,2768340.786180201,U119053,304279.8069850875,2768220.17903347
1,U101041,303967.4658199644,2768340.786180201,U119054,304539.92383030953,2768036.233267107
4,U101041,303967.4658199644,2768340.786180201,U119055,304081.35434119095,2767870.4766107467
96,U101041,303967.4658199644,2768340.786180201,U119058,304078.516526145,2768077.59959358
1,U101041,303967.4658199644,2768340.786180201,U119059,304290.13719641976,2767651.9854011023
1,U101041,303967.4658199644,2768340.786180201,U119060,304285.2182209214,2767619.843458284
1,U101041,303967.4658199644,2768340.786180201,U119061,304285.4600585135,2767558.9226009357
247,U101041,303967.4658199644,2768340.786180201,U119066,304128.2036436572,2768273.853790149
1,U101041,303967.4658199644,2768340.786180201,U119067,304645.4013813154,2768160.7135526733
2,U101041,303967.4658199644,2768340.786180201,U119068,304675.97157807957,2768087.729499767
7,U101041,303967.4658199644,2768340.786180201,U119069,304404.09539726644,2768183.0122685987
4,U101041,303967.4658199644,2768340.786180201,U119071,304491.0594642331,2768141.2671251013
3,U101041,303967.4658199644,2768340.786180201,U119072,304366.593607451,2767969.0827363613
1,U101041,303967.4658199644,2768340.786180201,U119075,304495.30130300473,2767836.6746926173
12,U101041,303967.4658199644,2768340.786180201,U119077,304096.06848404446,2767977.9787600175
1,U101041,303967.4658199644,2768340.786180201,U119079,303950.5628750776,2767764.7313586273
12,U101041,303967.4658199644,2768340.786180201,U119083,304344.041751931,2768056.4990195655
1,U101041,303967.4658199644,2768340.786180201,U119085,304749.2153849521,2767944.0253971517
2,U101041,303967.4658199644,2768340.786180201,U119086,304427.48961921706,2767884.03441135
465,U101041,303967.4658199644,2768340.786180201,U119090,304086.01224370755,2768223.841658546
2,U101042,304975.8725117133,2767800.9376219264,U101191,305065.24971735774,2768163.505791441
516,U101042,304975.8725117133,2767800.9376219264,U101193,304939.6360419377,2767776.4232206563
1,U101042,304975.8725117133,2767800.9376219264,U101209,304653.2629303035,2768213.9131795364
710,U101042,304975.8725117133,2767800.9376219264,U119043,305036.42089613504,2767803.3965355647
1,U101042,304975.8725117133,2767800.9376219264,U119047,304342.8992766746,2767836.0681499476
13,U101042,304975.8725117133,2767800.9376219264,U119049,304400.6621605508,2768031.2477738545
9,U101042,304975.8725117133,2767800.9376219264,U119050,304257.745746599,2767929.8819174194
4,U101042,304975.8725117133,2767800.9376219264,U119051,304754.32142501854,2767677.0972402007
32,U101042,304975.8725117133,2767800.9376219264,U119052,304559.4712443352,2767943.2669394603
6,U101042,304975.8725117133,2767800.9376219264,U119054,304539.92383030953,2768036.233267107
2,U101042,304975.8725117133,2767800.9376219264,U119058,304078.516526145,2768077.59959358
408,U101042,304975.8725117133,2767800.9376219264,U119064,304902.0743870699,2767830.5482248515
16,U101042,304975.8725117133,2767800.9376219264,U119067,304645.4013813154,2768160.7135526733
27,U101042,304975.8725117133,2767800.9376219264,U119068,304675.97157807957,2768087.729499767
3,U101042,304975.8725117133,2767800.9376219264,U119069,304404.09539726644,2768183.0122685987
9,U101042,304975.8725117133,2767800.9376219264,U119071,304491.0594642331,2768141.2671251013
3,U101042,304975.8725117133,2767800.9376219264,U119072,304366.593607451,2767969.0827363613
9,U101042,304975.8725117133,2767800.9376219264,U119075,304495.30130300473,2767836.6746926173
42,U101042,304975.8725117133,2767800.9376219264,U119076,304696.4449396659,2768015.8127894
3,U101042,304975.8725117133,2767800.9376219264,U119077,304096.06848404446,2767977.9787600175
6,U101042,304975.8725117133,2767800.9376219264,U119083,304344.041751931,2768056.4990195655
40,U101042,304975.8725117133,2767800.9376219264,U119084,304807.5625565405,2767991.8890027944
109,U101042,304975.8725117133,2767800.9376219264,U119085,304749.2153849521,2767944.0253971517
2,U101042,304975.8725117133,2767800.9376219264,U119086,304427.48961921706,2767884.03441135
11,U101042,304975.8725117133,2767800.9376219264,U119087,304531.9491991297,2767758.1762209553
28,U101042,304975.8725117133,2767800.9376219264,U119088,304849.52992343716,2768097.286044661
72,U101042,304975.8725117133,2767800.9376219264,U119089,304744.46169487643,2767870.900099199
1,U101042,304975.8725117133,2767800.9376219264,U119090,304086.01224370755,2768223.841658546
72,U101042,304975.8725117133,2767800.9376219264,U119091,304973.457593252,2767899.510632437
162,U101091,305166.3482356597,2768421.336320616,U101092,305209.08166401193,2768286.0405381876
6,U101091,305166.3482356597,2768421.336320616,U101093,304909.3092171517,2768265.7812737348
18,U101091,305166.3482356597,2768421.336320616,U101122,305404.9616444468,2768514.9027601657
224,U101091,305166.3482356597,2768421.336320616,U101123,305345.1025579184,2768342.9710429506
4,U101091,305166.3482356597,2768421.336320616,U101189,305360.0214499999,2768148.081133666
25,U101091,305166.3482356597,2768421.336320616,U101191,305065.24971735774,2768163.505791441
8,U101091,305166.3482356597,2768421.336320616,U101192,305413.7124921029,2768596.9060158962
2,U101091,305166.3482356597,2768421.336320616,U119088,304849.52992343716,2768097.286044661
13,U101092,305209.08166401193,2768286.0405381876,U101093,304909.3092171517,2768265.7812737348
11,U101092,305209.08166401193,2768286.0405381876,U101122,305404.9616444468,2768514.9027601657
236,U101092,305209.08166401193,2768286.0405381876,U101123,305345.1025579184,2768342.9710429506
13,U101092,305209.08166401193,2768286.0405381876,U101189,305360.0214499999,2768148.081133666
102,U101092,305209.08166401193,2768286.0405381876,U101191,305065.24971735774,2768163.505791441
4,U101092,305209.08166401193,2768286.0405381876,U101192,305413.7124921029,2768596.9060158962
1,U101092,305209.08166401193,2768286.0405381876,U101209,304653.2629303035,2768213.9131795364
2,U101092,305209.08166401193,2768286.0405381876,U119088,304849.52992343716,2768097.286044661
2,U101093,304909.3092171517,2768265.7812737348,U101123,305345.1025579184,2768342.9710429506
1,U101093,304909.3092171517,2768265.7812737348,U101166,304960.45692086767,2768622.767883643
2,U101093,304909.3092171517,2768265.7812737348,U101190,304606.75791882776,2768486.214418667
253,U101093,304909.3092171517,2768265.7812737348,U101191,305065.24971735774,2768163.505791441
31,U101093,304909.3092171517,2768265.7812737348,U101209,304653.2629303035,2768213.9131795364
4,U101093,304909.3092171517,2768265.7812737348,U119049,304400.6621605508,2768031.2477738545
2,U101093,304909.3092171517,2768265.7812737348,U119050,304257.745746599,2767929.8819174194
4,U101093,304909.3092171517,2768265.7812737348,U119052,304559.4712443352,2767943.2669394603
3,U101093,304909.3092171517,2768265.7812737348,U119054,304539.92383030953,2768036.233267107
40,U101093,304909.3092171517,2768265.7812737348,U119067,304645.4013813154,2768160.7135526733
19,U101093,304909.3092171517,2768265.7812737348,U119068,304675.97157807957,2768087.729499767
6,U101093,304909.3092171517,2768265.7812737348,U119071,304491.0594642331,2768141.2671251013
2,U101093,304909.3092171517,2768265.7812737348,U119075,304495.30130300473,2767836.6746926173
3,U101093,304909.3092171517,2768265.7812737348,U119076,304696.4449396659,2768015.8127894
1,U101093,304909.3092171517,2768265.7812737348,U119083,304344.041751931,2768056.4990195655
7,U101093,304909.3092171517,2768265.7812737348,U119084,304807.5625565405,2767991.8890027944
1,U101093,304909.3092171517,2768265.7812737348,U119085,304749.2153849521,2767944.0253971517
1,U101093,304909.3092171517,2768265.7812737348,U119086,304427.48961921706,2767884.03441135
44,U101093,304909.3092171517,2768265.7812737348,U119088,304849.52992343716,2768097.286044661
1,U101094,303655.7172019829,2768311.8673206996,U101184,303828.23826356273,2767815.2020408446
1,U101094,303655.7172019829,2768311.8673206996,U101185,303902.66000249493,2768394.8063203176
1,U101094,303655.7172019829,2768311.8673206996,U119045,303898.4734739493,2767920.707275566
1,U101094,303655.7172019829,2768311.8673206996,U119066,304128.2036436572,2768273.853790149
2,U101094,303655.7172019829,2768311.8673206996,U119090,304086.01224370755,2768223.841658546
67,U101098,305547.5978275398,2767688.050342419,U101188,305412.8944548137,2767802.7016720683
75,U101102,306061.46195552946,2768888.650239406,U101126,306231.9976072972,2769139.685328581
164,U101102,306061.46195552946,2768888.650239406,U101218,306102.26210233575,2769029.492325386
200,U101102,306061.46195552946,2768888.650239406,U112003,306182.08446093375,2769006.559057131
59,U101102,306061.46195552946,2768888.650239406,U112052,306277.2378819195,2769181.9632091154
12,U101102,306061.46195552946,2768888.650239406,U112055,306275.05530065764,2769221.8305298504
37,U101103,305833.4304064566,2768875.5323961917,U112002,305918.8067666341,2768728.5607839427
746,U101104,303431.3993249304,2768120.4697314063,U101207,303343.446539814,2768157.787013009
304,U101104,303431.3993249304,2768120.4697314063,U106007,303389.2308876572,2768063.813904744
173,U101104,303431.3993249304,2768120.4697314063,U106011,303258.5824244394,2768179.609526041
86,U101104,303431.3993249304,2768120.4697314063,U106012,303238.2808041654,2768209.437500463
1920,U101107,303457.99528415257,2768804.005536942,U101109,303459.91839619423,2768828.3817896447
1056,U101110,302696.5285570063,2768936.184070032,U101111,302773.420330551,2768886.635671529
575,U101110,302696.5285570063,2768936.184070032,U106005,302703.8748691709,2768863.1062843474
130,U101110,302696.5285570063,2768936.184070032,U106006,302827.61458446586,2768704.079740156
347,U101110,302696.5285570063,2768936.184070032,U106015,302643.2925959214,2768870.626486308
402,U101110,302696.5285570063,2768936.184070032,U106016,302633.7661134113,2768985.787298772
413,U101110,302696.5285570063,2768936.184070032,U106017,302559.54126199463,2768866.9811573853
48,U101110,302696.5285570063,2768936.184070032,U106020,302535.3715110759,2769116.1135786967
511,U101111,302773.420330551,2768886.635671529,U106005,302703.8748691709,2768863.1062843474
472,U101111,302773.420330551,2768886.635671529,U106006,302827.61458446586,2768704.079740156
276,U101111,302773.420330551,2768886.635671529,U106015,302643.2925959214,2768870.626486308
174,U101111,302773.420330551,2768886.635671529,U106016,302633.7661134113,2768985.787298772
197,U101111,302773.420330551,2768886.635671529,U106017,302559.54126199463,2768866.9811573853
17,U101111,302773.420330551,2768886.635671529,U106020,302535.3715110759,2769116.1135786967
866,U101114,304006.92372697237,2768827.209244539,U101199,303945.61977326934,2768761.6145934667
886,U101115,304232.2020000099,2768771.6100363187,U101175,304264.63322288456,2768737.4009542186
967,U101117,303297.3397592054,2769628.5921654617,U101179,303445.7716360746,2769607.0185500565
188,U101117,303297.3397592054,2769628.5921654617,U106066,303525.43397045945,2769622.837776434
523,U101117,303297.3397592054,2769628.5921654617,U106075,303202.22077971546,2769694.6816805983
463,U101118,302928.4161142679,2769777.8011777624,U106048,302887.8318549447,2769834.135182162
138,U101122,305404.9616444468,2768514.9027601657,U101123,305345.1025579184,2768342.9710429506
3,U101122,305404.9616444468,2768514.9027601657,U101189,305360.0214499999,2768148.081133666
2,U101122,305404.9616444468,2768514.9027601657,U101191,305065.24971735774,2768163.505791441
306,U101122,305404.9616444468,2768514.9027601657,U101192,305413.7124921029,2768596.9060158962
136,U101123,305345.1025579184,2768342.9710429506,U101189,305360.0214499999,2768148.081133666
24,U101123,305345.1025579184,2768342.9710429506,U101191,305065.24971735774,2768163.505791441
46,U101123,305345.1025579184,2768342.9710429506,U101192,305413.7124921029,2768596.9060158962
235,U101124,305493.2052156932,2768904.0539716366,U101165,305638.31017197017,2768958.9199101226
150,U101124,305493.2052156932,2768904.0539716366,U101173,305407.76268672,2769068.7506510257
230,U101124,305493.2052156932,2768904.0539716366,U101203,305406.4672504108,2768890.409993458
